player_id,event_date,play_time,matches_played,avg_score,is_churn
P01677,2023-02-08,327,33,78.95417575434242,0
P01678,2023-02-25,244,36,75.93692579944518,1
P01679,2023-03-04,333,32,63.61384166218673,0
P01680,2023-02-15,331,30,89.15466000084484,1
P01681,2023-03-29,314,37,76.0587259354125,0
P01682,2023-01-11,424,27,82.02888830135824,0
P01683,2023-03-03,293,28,74.9701282979516,0
P01684,2023-03-18,285,31,64.10578452801722,0
P01685,2023-04-08,334,32,84.92436361185125,0
P01686,2023-01-25,297,35,79.50768444521887,0
P01687,2023-03-12,358,34,73.18590026076447,0
P01688,2023-02-21,236,24,79.33670532378119,1
P01689,2023-01-04,237,30,83.17543542252157,0
P01690,2023-02-28,338,35,81.60206056979571,1
P01691,2023-03-13,241,31,57.88673781590816,0
P01692,2023-01-20,330,25,60.097982152184684,0
P01693,2023-04-03,318,28,82.32849129672006,0
P01694,2023-03-04,265,24,68.03879886461972,0
P01695,2023-02-23,318,25,64.51387401558821,0
P01696,2023-03-15,238,34,78.7210422974605,0
P01697,2023-04-08,250,25,64.21056092859055,0
P01698,2023-02-26,288,34,70.20858787170907,0
P01699,2023-03-31,303,30,83.52269849518696,0
P01700,2023-02-10,284,40,59.858581814351744,1
P01701,2023-01-03,321,32,61.31736240304345,0
P01702,2023-01-06,319,28,58.89003567951208,1
P01703,2023-01-05,376,23,66.38835169315396,0
P01704,2023-01-05,295,29,75.82715239059712,0
P01705,2023-02-23,359,28,68.81212068745094,0
P01706,2023-02-16,346,27,90.03349064325761,0
P01707,2023-03-28,414,32,79.55309752048517,1
P01708,2023-02-18,293,31,74.81181948107826,0
P01709,2023-01-09,278,33,87.67408950177688,0
P01710,2023-04-09,362,27,61.691929921548706,0
P01711,2023-01-20,319,43,83.66571523782501,0
P01712,2023-03-02,364,35,72.63741363374986,1
P01713,2023-02-04,335,21,70.44677356032653,0
P01714,2023-02-19,194,33,81.11071254166833,0
P01715,2023-03-23,318,20,70.87491419129631,0
P01716,2023-03-03,315,29,76.81903536687581,0
P01717,2023-01-17,306,39,74.0008914302893,0
P01718,2023-03-29,293,31,78.0645177342918,0
P01719,2023-01-03,220,30,69.92919570462166,0
P01720,2023-02-01,343,35,84.26762359918163,1
P01721,2023-04-09,318,27,54.5582109690465,0
P01722,2023-01-13,355,35,81.40892555154423,0
P01723,2023-03-30,223,34,56.087602575232786,0
P01724,2023-03-14,325,24,67.46551808010958,0
P01725,2023-03-09,288,27,80.22359055290953,1
P01726,2023-01-14,307,34,54.863304289647076,0
P01727,2023-04-08,288,29,76.6648074471572,1
P01728,2023-01-11,327,28,61.28654151132158,0
P01729,2023-02-25,291,23,65.30930152297093,0
P01730,2023-03-08,247,33,64.84926176992002,0
P01731,2023-04-02,304,43,61.56666897721334,0
P01732,2023-01-29,289,25,57.70389597424844,0
P01733,2023-01-09,295,33,95.71187460466146,0
P01734,2023-03-08,140,20,73.17528519496494,0
P01735,2023-01-25,334,42,62.625775532709596,1
P01736,2023-04-08,284,23,69.37876063557299,1
P01737,2023-03-17,232,29,75.36661028391435,0
P01738,2023-02-11,346,33,71.21305197531147,0
P01739,2023-01-09,331,27,62.331582257330105,0
P01740,2023-03-20,283,28,66.00768319419429,1
P01741,2023-02-09,242,35,86.85716409589148,0
P01742,2023-01-25,308,32,60.972870433022706,0
P01743,2023-01-05,306,29,55.03029114429367,0
P01744,2023-01-11,346,29,71.12045186649264,0
P01745,2023-02-28,277,32,55.68283619860499,1
P01746,2023-04-08,359,41,65.90226595656199,1
P01747,2023-03-29,272,33,62.48062801586899,0
P01748,2023-03-20,232,31,62.56811358534358,0
P01749,2023-02-07,243,26,75.69529784371802,0
P01750,2023-03-13,296,25,77.57056969643868,0
P01751,2023-01-05,296,32,66.94098357941127,0
P01752,2023-02-17,316,22,74.05617850694499,0
P01753,2023-03-31,295,33,66.44279365246312,1
P01754,2023-01-18,348,30,79.00838637503098,1
P01755,2023-03-11,286,27,60.22336309996372,0
P01756,2023-02-06,200,31,76.65240647118719,0
P01757,2023-03-01,293,22,77.41080596175352,0
P01758,2023-02-17,199,33,98.3597916985287,1
P01759,2023-03-18,313,24,57.455569067426325,1
P01760,2023-01-28,352,27,101.55760448912665,0
P01761,2023-03-10,250,30,82.56684610588657,1
P01762,2023-03-18,370,31,93.27314706140669,1
P01763,2023-03-22,342,39,84.05265139252256,0
P01764,2023-02-09,360,27,65.56459790971671,0
P01765,2023-02-14,309,35,81.5784000648901,0
P01766,2023-04-06,250,19,68.34347260545012,0
P01767,2023-03-03,339,32,74.11855324308056,0
P01768,2023-04-03,268,27,63.25314906045434,0
P01769,2023-02-27,305,29,68.21302338862372,0
P01770,2023-03-08,291,27,83.96976538305601,1
P01771,2023-02-25,356,30,79.37956506848957,0
P01772,2023-02-09,336,30,85.24230233927219,0
P01773,2023-04-08,295,25,61.02187997515367,0
P01774,2023-02-09,202,27,56.295591105706436,0
P01775,2023-04-01,268,33,86.01715712169113,0
P01776,2023-03-18,335,29,85.27672869687949,0
P01777,2023-02-02,314,26,77.11537445291711,0
P01778,2023-01-06,224,32,79.19225648751024,1
P01779,2023-03-29,209,33,83.65038145130862,1
P01780,2023-01-19,309,33,76.81524092588148,1
P01781,2023-03-21,247,29,80.36667248102405,0
P01782,2023-02-09,251,22,83.14822720248107,0
P01783,2023-04-02,333,22,74.06485503648543,0
P01784,2023-04-07,360,32,71.54405109929547,1
P01785,2023-02-28,262,33,78.82053035759539,0
P01786,2023-02-28,297,27,97.64614030757832,1
P01787,2023-02-17,296,39,66.52316357748565,0
P01788,2023-02-10,291,28,70.69259841246146,1
P01789,2023-01-13,302,30,57.43589293615446,1
P01790,2023-02-14,337,30,79.34803396922982,0
P01791,2023-03-30,266,30,69.70066208255832,1
P01792,2023-02-22,223,26,60.996676552154405,0
P01793,2023-02-11,384,29,74.36409514766446,1
P01794,2023-04-10,354,29,89.94631565050273,1
P01795,2023-03-04,244,36,71.4797401873572,1
P01796,2023-01-27,306,30,72.39485966057624,0
P01797,2023-02-07,350,33,89.55706928236293,0
P01798,2023-03-01,337,29,74.94991795437926,1
P01799,2023-01-07,323,29,62.92359696595257,1
P01800,2023-01-05,291,25,81.8899918936257,0
P01801,2023-02-14,386,29,86.24593294723158,0
P01802,2023-02-27,311,31,72.99624816235686,0
P01803,2023-01-31,274,29,76.30493019715368,1
P01804,2023-01-23,343,29,61.88812166483147,1
P01805,2023-02-11,304,31,66.29412673163083,0
P01806,2023-01-10,317,38,71.66960393752872,0
P01807,2023-02-01,310,23,75.76930605205385,0
P01808,2023-02-22,324,24,68.80252270739075,0
P01809,2023-01-30,251,30,71.2922073529158,1
P01810,2023-02-08,227,21,73.76182906816595,0
P01811,2023-01-31,371,33,65.01974393675042,0
P01812,2023-03-23,312,34,72.31199102542585,1
P01813,2023-04-10,338,25,86.55939966210667,0
P01814,2023-01-02,212,29,69.03977603500813,0
P01815,2023-03-19,353,34,65.99069055150632,1
P01816,2023-03-18,273,34,95.85124461277033,0
P01817,2023-04-03,259,30,77.25602491719248,1
P01818,2023-01-12,296,33,67.2716167789082,0
P01819,2023-02-08,251,24,81.43500536597189,1
P01820,2023-03-07,299,26,77.56107245070717,0
P01821,2023-04-06,293,37,69.29813664851906,0
P01822,2023-01-13,353,29,74.51048183691859,0
P01823,2023-02-15,375,32,72.08560659052958,1
P01824,2023-01-27,374,28,84.9008316399369,1
P01825,2023-01-17,186,31,81.81342425654756,0
P01826,2023-04-05,253,21,53.570554383068476,0
P01827,2023-04-08,186,29,94.02908966198964,0
P01828,2023-03-01,240,28,72.11683130259848,0
P01829,2023-03-05,267,30,92.22363186051827,1
P01830,2023-03-29,320,34,82.16051135263064,0
P01831,2023-02-04,274,23,77.48229935077434,1
P01832,2023-03-11,275,22,74.05837406399816,1
P01833,2023-03-24,309,40,102.58777247811042,0
P01834,2023-01-30,214,40,72.28350447593175,1
P01835,2023-03-12,258,40,68.28668896535352,0
P01836,2023-03-15,274,24,69.18690972882654,0
P01837,2023-04-06,289,26,75.01059167961822,1
P01838,2023-04-08,303,30,74.99313753225518,0
P01839,2023-03-04,375,40,85.04023972336438,0
P01840,2023-01-28,345,18,82.58249034211963,1
P01841,2023-03-01,261,36,82.59490686454006,0
P01842,2023-03-20,286,35,72.71762006848368,0
P01843,2023-04-04,283,30,81.76522108011245,1
P01844,2023-02-06,274,31,82.81296642681713,0
P01845,2023-04-03,313,32,74.20673881514844,1
P01846,2023-01-22,207,29,77.79200148722758,0
P01847,2023-03-09,344,34,82.80031392825046,0
P01848,2023-01-20,384,43,77.11165301009032,1
P01849,2023-04-06,286,19,78.06578275148468,0
P01850,2023-04-10,285,38,89.07095240414779,1
P01851,2023-03-09,307,28,77.19013523475164,1
P01852,2023-04-01,350,35,68.92267916654598,1
P01853,2023-03-05,283,23,61.54319988764455,0
P01854,2023-01-17,346,34,76.13150953966573,0
P01855,2023-01-12,324,26,71.68532873351757,1
P01856,2023-01-22,418,20,83.08313930996921,0
P01857,2023-01-17,283,29,90.77698098692643,0
P01858,2023-01-10,201,39,64.70294876688774,0
P01859,2023-03-06,228,28,66.14152756645309,0
P01860,2023-01-22,300,29,74.75840890419708,0
P01861,2023-03-31,351,21,67.00068128407791,1
P01862,2023-03-23,267,29,72.7797406906014,0
P01863,2023-02-19,288,26,69.63826781099334,0
P01864,2023-01-14,334,27,64.92222209730359,1
P01865,2023-03-05,251,26,83.25885381675968,0
P01866,2023-02-16,269,28,75.75282044643006,1
P01867,2023-01-29,241,16,93.30368729375613,0
P01868,2023-03-17,358,35,78.59006640954392,1
P01869,2023-02-05,377,28,87.88532339048488,0
P01870,2023-04-09,221,37,67.7120338556286,1
P01871,2023-02-21,292,30,67.58792864797917,0
P01872,2023-03-17,370,26,97.20870606972889,0
P01873,2023-01-07,319,29,68.91084070404295,0
P01874,2023-01-29,275,32,65.50850449174129,1
P01875,2023-01-11,222,35,63.28753856962681,0
P01876,2023-02-02,357,34,94.15750564696548,1
P01877,2023-01-06,318,19,72.25302960335392,0
P01878,2023-03-20,226,28,79.03392080100558,0
P01879,2023-02-01,359,29,76.5139721949004,0
P01880,2023-02-20,219,27,67.76590451677262,1
P01881,2023-03-16,288,31,72.03697002495893,1
P01882,2023-02-27,286,23,83.45683870694826,1
P01883,2023-03-28,380,32,62.741422815418694,1
P01884,2023-01-26,286,25,81.74168240591416,0
P01885,2023-04-08,286,33,89.34037664521584,1
P01886,2023-02-15,231,27,77.92375339988,0
P01887,2023-04-08,267,36,88.33400234332724,1
P01888,2023-01-29,259,27,61.28586637779068,0
P01889,2023-01-04,261,26,56.69957547316318,1
P01890,2023-03-22,300,36,77.42644340057521,0
P01891,2023-04-09,178,27,69.13654955740752,0
P01892,2023-01-13,224,29,83.78764961659954,0
P01893,2023-02-08,294,32,71.89556019456339,0
P01894,2023-01-15,306,32,76.47192374958519,0
P01895,2023-01-29,288,36,75.80983828074497,1
P01896,2023-01-29,297,16,76.12883994900544,1
P01897,2023-03-16,279,37,69.5735451218719,0
P01898,2023-02-01,299,42,61.35351868363114,0
P01899,2023-01-02,321,26,72.80808455281176,0
P01900,2023-02-16,321,31,89.50041705031654,1
P01901,2023-03-19,265,24,68.9117170753801,0
P01902,2023-03-25,345,31,68.85653401274075,0
P01903,2023-01-22,307,30,76.5764742686849,0
P01904,2023-03-16,361,25,63.22897491357885,0
P01905,2023-01-27,371,27,85.03488167024327,0
P01906,2023-03-08,227,36,64.18264546212195,0
P01907,2023-03-22,257,34,72.10702784902651,0
P01908,2023-02-25,340,29,100.38908373626735,0
P01909,2023-04-02,216,32,63.57435762944257,0
P01910,2023-04-03,371,23,89.72370717527369,0
P01911,2023-01-21,282,26,76.21248167191469,0
P01912,2023-02-16,328,42,77.62318137482393,0
P01913,2023-03-21,294,26,66.90638767749333,0
P01914,2023-02-28,230,27,82.9875061123477,1
P01915,2023-03-25,352,26,71.34075187084866,0
P01916,2023-01-06,437,31,63.522148526525996,1
P01917,2023-01-19,274,29,89.55660403142888,0
P01918,2023-02-26,283,30,71.14151107271095,0
P01919,2023-03-10,167,41,56.406165528443125,0
P01920,2023-01-03,367,22,72.31293098750699,0
P01921,2023-01-01,345,29,83.08069512660109,0
P01922,2023-02-27,213,36,81.48361804666662,1
P01923,2023-02-07,196,25,68.59120863618627,1
P01924,2023-01-15,202,39,65.22518870214773,0
P01925,2023-02-03,332,34,61.33822790791058,0
P01926,2023-03-02,337,26,74.77236828321708,0
P01927,2023-02-04,253,21,76.50995741272601,0
P01928,2023-03-05,324,22,82.0896068073703,1
P01929,2023-01-25,307,36,73.50965769452473,0
P01930,2023-01-24,281,23,73.21332234345182,1
P01931,2023-01-12,348,35,72.21506931740939,0
P01932,2023-01-18,239,33,76.52701699418715,0
P01933,2023-01-15,357,30,73.66335544360123,0
P01934,2023-03-21,263,29,84.39087255515996,0
P01935,2023-01-27,389,35,78.10844971771523,0
P01936,2023-03-13,249,19,76.08001938229309,0
P01937,2023-03-01,282,32,74.58267544701154,0
P01938,2023-02-15,302,26,65.58175456296598,0
P01939,2023-03-30,302,24,74.99347457902981,0
P01940,2023-01-17,324,35,68.53471780180809,0
P01941,2023-04-03,235,27,78.46551027092315,1
P01942,2023-02-22,298,37,72.91140950447374,1
P01943,2023-01-08,306,41,91.6431462142431,0
P01944,2023-03-20,273,23,62.38049307772473,0
P01945,2023-01-27,320,37,43.99481684624631,0
P01946,2023-02-15,232,37,77.67663037924429,1
P01947,2023-02-19,283,27,68.5675341030697,0
P01948,2023-03-12,262,27,76.61060606412902,0
P01949,2023-01-03,283,19,62.643621765126476,0
P01950,2023-04-03,372,27,94.08959741265411,1
P01951,2023-03-05,373,33,71.13488797420345,0
P01952,2023-02-13,363,30,67.92054429206425,0
P01953,2023-02-22,276,28,93.90492161676978,0
P01954,2023-01-24,345,29,83.40343150400409,0
P01955,2023-03-01,305,32,88.89510644119913,1
P01956,2023-01-03,302,28,73.2782323892074,0
P01957,2023-01-20,296,27,75.46909808164857,1
P01958,2023-02-15,387,30,69.03273704500722,0
P01959,2023-01-15,368,28,67.86527581038656,0
P01960,2023-01-25,337,26,78.98238579058999,1
P01961,2023-04-04,291,29,71.31547644827619,0
P01962,2023-03-19,301,25,97.2081912036954,0
P01963,2023-03-12,326,29,83.4252535783019,0
P01964,2023-01-17,273,37,93.83261566866743,1
P01965,2023-03-25,346,24,52.71319815574647,0
P01966,2023-04-10,253,38,93.95421006787197,1
P01967,2023-01-09,319,33,51.150536189765056,0
P01968,2023-02-07,185,24,62.39088864323184,1
P01969,2023-02-17,272,30,57.473529838673784,0
P01970,2023-03-01,403,31,77.43049140346851,0
P01971,2023-03-04,351,30,74.81802952468391,0
P01972,2023-03-27,376,27,82.94919194262735,1
P01973,2023-01-02,266,33,74.11535718365815,1
P01974,2023-03-29,305,31,87.25100292467937,0
P01975,2023-03-13,364,42,65.67306746469129,0
P01976,2023-01-11,331,27,87.48162811268392,0
P01977,2023-03-05,325,29,74.69259326639221,0
P01978,2023-03-18,381,26,98.55860200648084,0
P01979,2023-03-22,247,31,83.71907009961713,0
P01980,2023-03-13,290,28,71.96338330478424,0
P01981,2023-01-21,212,30,74.65927041530722,0
P01982,2023-01-18,245,22,64.90884115584373,1
P01983,2023-04-04,353,27,78.59360163021769,0
P01984,2023-03-05,254,18,71.95803819618804,0
P01985,2023-03-23,336,31,82.24168288359027,0
P01986,2023-04-05,382,28,61.62000842419573,0
P01987,2023-02-07,291,33,71.70327204360962,0
P01988,2023-02-01,325,34,63.40478853985336,0
P01989,2023-01-11,337,24,64.02658576176181,0
P01990,2023-02-14,238,30,81.06050167265724,0
P01991,2023-03-30,269,30,86.24506338167284,1
P01992,2023-02-02,249,33,51.67454658747124,0
P01993,2023-02-10,273,28,93.61874531428407,0
P01994,2023-01-08,335,27,89.04087143715304,1
P01995,2023-01-11,270,30,61.53324277263326,0
P01996,2023-03-27,298,24,83.26843527492845,0
P01997,2023-02-20,247,26,70.39814008175425,0
P01998,2023-03-29,361,36,74.01899433069602,0
P01999,2023-02-10,272,34,81.02054557634578,0
P02000,2023-01-17,376,34,79.79995852139021,0
P02001,2023-03-17,303,32,69.27003808732951,1
P02002,2023-02-15,229,20,69.22767693233288,0
P02003,2023-02-01,291,29,69.81773495892837,0
P02004,2023-03-20,246,34,86.42827578416461,0
P02005,2023-03-21,329,25,56.38183828536505,0
P02006,2023-02-23,286,29,73.3808594609495,0
P02007,2023-03-27,308,32,90.72546904861055,1
P02008,2023-04-02,281,27,82.0370355090814,1
P02009,2023-01-20,272,40,85.50964055166367,0
P02010,2023-02-02,251,28,73.51941387761178,0
P02011,2023-03-15,341,36,63.364368202739534,1
P02012,2023-02-09,291,23,75.55687557070564,0
P02013,2023-02-01,284,20,68.11064460832421,0
P02014,2023-04-07,290,34,97.30686512728576,0
P02015,2023-01-02,266,23,73.41823174392621,1
P02016,2023-04-07,284,18,81.37458993104977,0
P02017,2023-02-02,310,19,92.0239203514794,1
P02018,2023-03-18,248,36,64.03250817333456,0
P02019,2023-01-30,255,34,52.20270194863951,0
P02020,2023-02-02,368,33,79.90013749413109,0
P02021,2023-03-18,281,34,81.78327395783629,0
P02022,2023-01-26,272,38,70.85903198992827,1
P02023,2023-01-22,232,28,63.43746768856873,0
P02024,2023-03-07,342,31,78.09819105570928,0
P02025,2023-02-07,247,42,74.76253337722895,0
P02026,2023-03-31,299,26,78.22201430832291,0
P02027,2023-02-15,214,24,63.67044136778607,0
P02028,2023-01-15,340,31,78.24795586504598,0
P02029,2023-04-08,358,32,83.19535364812457,0
P02030,2023-02-13,324,30,59.94111911015079,1
P02031,2023-02-18,223,23,89.60416608664556,0
P02032,2023-03-16,341,28,77.54492774217688,1
P02033,2023-03-02,258,20,83.50944485915063,0
P02034,2023-03-08,241,24,62.21069371267458,0
P02035,2023-01-06,280,26,81.82584988377488,0
P02036,2023-01-09,279,27,58.55358231295355,1
P02037,2023-01-06,274,26,65.51753373334915,0
P02038,2023-03-14,363,30,77.63367428502711,1
P02039,2023-04-05,400,26,72.24049834607635,0
P02040,2023-02-01,231,32,75.27497168772229,0
P02041,2023-02-10,265,42,94.27386843371119,0
P02042,2023-03-17,307,35,75.11814317322595,0
P02043,2023-01-08,280,38,82.09701718877587,0
P02044,2023-03-13,319,33,74.33234071204109,1
P02045,2023-02-19,345,24,74.03615296832311,1
P02046,2023-04-02,337,30,65.21732173270658,1
P02047,2023-03-03,330,30,78.68122225472968,1
P02048,2023-03-25,382,28,100.35479418685941,1
P02049,2023-03-03,220,32,75.87862973343228,1
P02050,2023-01-07,374,38,72.32991998785543,0
P02051,2023-03-16,279,30,86.40140560052306,0
P02052,2023-03-25,339,28,85.2280274996153,0
P02053,2023-03-21,248,33,79.39057397128758,0
P02054,2023-01-04,254,33,71.91631186050755,1
P02055,2023-01-06,333,32,86.44427459644123,0
P02056,2023-02-27,203,30,76.20930001411952,0
P02057,2023-01-22,349,31,84.13760402157894,0
P02058,2023-01-26,362,19,66.8070256018346,0
P02059,2023-01-03,308,27,69.13290091851212,0
P02060,2023-02-10,307,35,75.96880007848553,0
P02061,2023-03-01,258,28,62.64792734481521,0
P02062,2023-01-14,333,32,71.30098954531977,0
P02063,2023-03-16,317,34,62.20461048687822,0
P02064,2023-03-23,253,33,59.55247284883732,0
P02065,2023-01-12,280,28,99.359926764664,0
P02066,2023-03-28,292,36,68.91025238813984,0
P02067,2023-01-12,280,30,69.78967071412178,0
P02068,2023-01-13,231,24,75.80219098999142,1
P02069,2023-01-25,334,46,64.38262467585004,0
P02070,2023-02-14,287,31,69.9833192711427,1
P02071,2023-01-19,300,28,93.34409168501448,1
P02072,2023-02-24,271,35,78.58099582891248,1
P02073,2023-04-10,323,31,84.86081742432133,0
P02074,2023-02-14,309,23,90.73593033334947,0
P02075,2023-01-08,360,34,77.10649486363938,0
P02076,2023-04-03,324,37,72.7875449344858,0
P02077,2023-02-22,289,29,60.66145542361703,1
P02078,2023-02-24,263,22,71.17106553225354,0
P02079,2023-02-01,343,30,73.37502235664351,1
P02080,2023-02-20,285,28,66.92721990340873,1
P02081,2023-02-13,291,22,90.45225409371375,0
P02082,2023-03-23,291,29,86.02294562820511,0
P02083,2023-03-11,279,24,84.85542174076365,0
P02084,2023-01-18,292,32,73.83797359741222,0
P02085,2023-03-24,396,29,64.66968149345803,0
P02086,2023-01-22,247,34,88.28001514217101,1
P02087,2023-02-06,259,26,78.35361284674383,0
P02088,2023-04-06,369,21,82.73082372354276,0
P02089,2023-02-25,281,31,81.19247334583021,0
P02090,2023-02-28,277,25,78.10627254357165,0
P02091,2023-01-03,351,34,94.9961581650821,0
P02092,2023-01-28,228,25,68.42606327669952,0
P02093,2023-03-15,341,26,71.91070448158813,0
P02094,2023-02-04,302,33,91.41158601755322,0
P02095,2023-03-02,323,30,75.82063415507406,0
P02096,2023-04-03,322,27,73.74066566520483,0
P02097,2023-02-23,268,35,72.46992865201223,1
P02098,2023-03-04,352,31,81.79302612943759,0
P02099,2023-03-20,272,30,72.70715173911913,0
P02100,2023-04-07,320,24,71.58446667983704,0
P02101,2023-01-07,361,40,81.62815616400034,0
P02102,2023-03-17,368,24,75.93257166388038,1
P02103,2023-02-18,286,35,64.9055300974552,1
P02104,2023-04-04,323,26,75.32016417635238,0
P02105,2023-03-26,282,31,88.94531501962776,1
P02106,2023-01-31,425,21,82.65306145911624,1
P02107,2023-02-27,339,33,90.17979671423629,0
P02108,2023-03-02,304,30,67.68700070857456,1
P02109,2023-01-24,315,35,85.70229774747031,0
P02110,2023-01-20,320,26,68.51483134035861,0
P02111,2023-02-06,321,27,62.676070789390565,1
P02112,2023-01-04,288,29,66.96936283261556,0
P02113,2023-04-02,280,37,76.31410263394463,1
P02114,2023-01-20,292,36,85.2795154982348,0
P02115,2023-03-01,243,27,78.10415644586564,1
P02116,2023-01-24,335,31,73.46718320633109,0
P02117,2023-02-19,259,40,64.677886000136,0
P02118,2023-02-18,247,28,82.05331331566252,0
P02119,2023-02-20,299,33,84.63622635789316,1
P02120,2023-04-06,293,40,77.9828360652639,0
P02121,2023-02-05,312,21,64.47681376010485,0
P02122,2023-04-08,271,23,83.08709129685538,0
P02123,2023-04-10,280,28,87.27244742594753,0
P02124,2023-03-07,334,40,90.330168719778,1
P02125,2023-03-20,331,27,70.62302994274283,0
P02126,2023-02-03,329,26,79.36304855801198,0
P02127,2023-02-05,301,31,69.65468241977415,0
P02128,2023-01-06,308,28,65.77638564221576,0
P02129,2023-02-08,311,39,90.8320417828333,0
P02130,2023-02-11,267,31,80.64567194677201,1
P02131,2023-02-27,373,35,87.92747631644329,1
P02132,2023-01-12,366,33,62.75174909929008,0
P02133,2023-01-03,339,32,77.88419074909034,0
P02134,2023-01-18,278,34,80.08299066149807,1
P02135,2023-02-09,326,30,66.67821377135373,0
P02136,2023-01-21,348,31,89.87838466025201,0
P02137,2023-01-15,238,31,72.5447988244543,0
P02138,2023-04-07,384,25,79.53635292117492,0
P02139,2023-04-09,213,21,69.49741617348333,0
P02140,2023-01-26,335,37,63.05592482142959,1
P02141,2023-01-08,372,29,84.13060094184317,0
P02142,2023-04-10,294,30,78.79071047404358,1
P02143,2023-04-04,292,38,77.37251687119789,0
P02144,2023-03-28,333,38,72.21831344902056,0
P02145,2023-02-11,392,33,78.51829643319603,0
P02146,2023-02-13,285,33,87.66237437622416,1
P02147,2023-01-14,260,36,68.16190460860848,0
P02148,2023-03-19,278,21,80.60272659988891,0
P02149,2023-01-02,222,30,77.0249025100906,1
P02150,2023-02-06,344,21,73.15585426304062,1
P02151,2023-03-10,274,26,58.54443360501392,1
P02152,2023-02-07,289,30,74.88007486444161,0
P02153,2023-02-10,345,26,81.72688524608661,1
P02154,2023-03-03,281,41,78.23972419074907,0
P02155,2023-03-01,337,27,60.61326002608988,1
P02156,2023-01-14,248,35,87.47055147453663,1
P02157,2023-03-30,347,35,91.47920165294745,1
P02158,2023-03-25,317,31,73.90502701018455,1
P02159,2023-01-02,295,23,98.11076340825143,0
P02160,2023-03-11,306,29,66.70449805097883,1
P02161,2023-01-17,235,26,62.27901017230228,0
P02162,2023-03-30,305,22,64.85178197693118,1
P02163,2023-01-28,292,26,77.451387716446,1
P02164,2023-03-07,237,18,57.216516888230174,0
P02165,2023-02-04,266,25,71.89087146790864,0
P02166,2023-01-05,293,27,104.34550333525188,1
P02167,2023-03-06,269,31,59.9617559100026,0
P02168,2023-02-09,179,29,69.52890490416695,0
P02169,2023-03-17,353,34,64.63931699926097,0
P02170,2023-02-25,292,19,72.15182865716034,0
P02171,2023-02-05,186,29,71.51842879440528,0
P02172,2023-02-14,406,28,68.30438770267054,0
P02173,2023-01-23,362,29,73.4369523963052,0
P02174,2023-02-16,282,22,81.33205589551517,1
P02175,2023-01-31,257,33,88.85345839801265,0
P02176,2023-01-11,320,34,72.15574513886529,0
P02177,2023-01-10,310,25,75.0578516100872,0
P02178,2023-03-08,327,43,79.63255828379711,0
P02179,2023-01-14,258,17,62.64221583369503,0
P02180,2023-03-21,354,46,73.47348998838024,1
P02181,2023-03-15,276,28,69.9446950218739,0
P02182,2023-04-03,334,30,84.51932973758854,0
P02183,2023-01-10,260,29,92.51825451985832,1
P02184,2023-03-17,432,36,67.22937466836972,0
P02185,2023-04-04,334,28,87.79990230120758,0
P02186,2023-01-01,444,32,60.416275568585704,1
P02187,2023-01-05,341,38,77.00673684642472,0
P02188,2023-01-20,271,28,77.59996809572642,1
P02189,2023-01-08,341,41,60.160855561530546,0
P02190,2023-02-12,345,29,66.71573218408219,0
P02191,2023-03-17,318,33,65.74279154530689,1
P02192,2023-01-01,331,35,61.886007704899725,0
P02193,2023-02-26,338,22,48.33782089676267,0
P02194,2023-03-05,250,21,72.92750551768724,1
P02195,2023-03-25,246,23,74.13226165192766,0
P02196,2023-01-28,260,36,74.05374527394589,1
P02197,2023-02-06,306,34,82.65706104463851,1
P02198,2023-02-16,288,25,55.62168680440432,0
P02199,2023-03-17,251,24,71.189498821209,0
P02200,2023-02-06,338,20,100.59977905854436,0
P02201,2023-02-18,314,38,83.86755912962788,1
P02202,2023-02-13,308,30,83.92463669227696,0
P02203,2023-02-25,287,31,64.83405538117259,0
P02204,2023-01-28,281,19,73.04096095680352,0
P02205,2023-03-20,257,29,52.00139340402613,0
P02206,2023-01-06,346,25,80.85482307304181,0
P02207,2023-03-02,264,31,89.00299068689769,1
P02208,2023-01-20,310,28,60.50202391057964,0
P02209,2023-03-19,383,26,63.41115677726427,0
P02210,2023-01-02,283,27,74.67971966495776,1
P02211,2023-03-14,348,32,76.53294001881025,0
P02212,2023-02-06,328,28,69.58274520952811,1
P02213,2023-01-20,315,25,66.84630420857441,0
P02214,2023-01-26,321,39,66.95342736785871,0
P02215,2023-01-29,295,34,74.50968806185202,1
P02216,2023-01-01,301,27,80.86137193465362,0
P02217,2023-02-04,272,32,74.5069775562893,0
P02218,2023-03-11,302,31,73.55140207417107,0
P02219,2023-02-28,270,35,57.40745723727646,1
P02220,2023-03-10,350,30,83.67058675371582,1
P02221,2023-02-02,215,29,74.48609822003075,0
P02222,2023-02-20,324,16,70.63373768413467,1
P02223,2023-03-19,316,36,77.55138340437699,0
P02224,2023-01-12,312,19,66.56190143045092,0
P02225,2023-01-20,351,29,70.841407219243,1
P02226,2023-02-22,285,26,76.07587644074923,1
P02227,2023-03-29,312,22,68.21445306328567,0
P02228,2023-02-12,214,33,58.54324619826265,0
P02229,2023-04-08,279,27,56.91527816591814,0
P02230,2023-03-30,342,28,79.45732821103951,1
P02231,2023-02-19,233,33,74.68891213219408,1
P02232,2023-01-29,307,31,74.33530268628658,0
P02233,2023-02-26,266,29,63.38197274302925,1
P02234,2023-02-08,294,31,74.79450664862705,1
P02235,2023-04-05,269,31,70.99545407790197,1
